17.10.2017;1.69
18.10.2017;1.69
19.10.2017;1.66
20.10.2017;1.76
23.10.2017;1.69
24.10.2017;1.73
25.10.2017;1.74
26.10.2017;1.76
27.10.2017;1.76
30.10.2017;1.77
31.10.2017;1.79
01.11.2017;1.71
02.11.2017;1.79
03.11.2017;1.74
06.11.2017;1.77
07.11.2017;1.8
08.11.2017;1.77
09.11.2017;1.8
10.11.2017;1.78
13.11.2017;1.79
14.11.2017;1.79
15.11.2017;1.78
16.11.2017;1.79
17.11.2017;1.75
20.11.2017;1.74
21.11.2017;1.75
22.11.2017;1.75
23.11.2017;0
24.11.2017;1.71
27.11.2017;1.69
28.11.2017;1.69
29.11.2017;1.69
30.11.2017;1.73
01.12.2017;1.72
04.12.2017;1.76
05.12.2017;1.69
06.12.2017;1.74
07.12.2017;1.74
08.12.2017;1.71
11.12.2017;1.76
12.12.2017;1.78
13.12.2017;1.74
14.12.2017;1.76
15.12.2017;1.77
18.12.2017;1.71
19.12.2017;1.74
20.12.2017;1.74
21.12.2017;1.84
22.12.2017;1.82
25.12.2017;0
26.12.2017;1.76
27.12.2017;1.82
28.12.2017;1.86
29.12.2017;1.86
01.01.2018;0
02.01.2018;1.9
03.01.2018;1.87
04.01.2018;1.92
05.01.2018;1.95
08.01.2018;1.91
09.01.2018;1.95
10.01.2018;1.94
11.01.2018;1.89
12.01.2018;1.92
15.01.2018;0
16.01.2018;1.94
17.01.2018;1.9
18.01.2018;1.99
19.01.2018;2
22.01.2018;2
23.01.2018;1.92
24.01.2018;1.96
25.01.2018;1.91
26.01.2018;1.93
29.01.2018;1.92
30.01.2018;1.97
31.01.2018;1.98
01.02.2018;1.93
02.02.2018;1.93
05.02.2018;1.95
06.02.2018;1.88
07.02.2018;1.9
08.02.2018;1.89
09.02.2018;1.83
12.02.2018;1.84
13.02.2018;1.88
14.02.2018;1.91
15.02.2018;2
16.02.2018;2
19.02.2018;0
20.02.2018;2.04
21.02.2018;2.06
22.02.2018;2.06
23.02.2018;2.04
26.02.2018;2.07
27.02.2018;2.09
28.02.2018;2.04
01.03.2018;2.03
02.03.2018;2.03
05.03.2018;2.05
06.03.2018;2.1
07.03.2018;2.1
08.03.2018;2.08
09.03.2018;1.96
12.03.2018;2.02
13.03.2018;2.05
14.03.2018;2.04
15.03.2018;2.07
16.03.2018;2.05
19.03.2018;2.04
20.03.2018;2.05
21.03.2018;1.96
22.03.2018;2.03
23.03.2018;2.01
26.03.2018;2.01
27.03.2018;1.94
28.03.2018;1.91
29.03.2018;1.92
30.03.2018;0
02.04.2018;1.99
03.04.2018;1.99
04.04.2018;2.04
05.04.2018;1.93
06.04.2018;2.01
09.04.2018;2.02
10.04.2018;2
11.04.2018;2.06
12.04.2018;2.05
13.04.2018;2.01
16.04.2018;2.08
17.04.2018;2.01
18.04.2018;2.04
19.04.2018;2.12
20.04.2018;2.1
23.04.2018;2.11
24.04.2018;2.1
25.04.2018;2.09
26.04.2018;2.1
27.04.2018;2.09
30.04.2018;2.1
01.05.2018;2.09
02.05.2018;2.09
03.05.2018;2.09
04.05.2018;2.09
07.05.2018;2.11
08.05.2018;2.1
09.05.2018;2.13
10.05.2018;2.12
11.05.2018;2.13
14.05.2018;2.12
15.05.2018;2.15
16.05.2018;2.16
17.05.2018;2.16
18.05.2018;2.14
21.05.2018;2.15
22.05.2018;2.13
23.05.2018;2.12
24.05.2018;2.11
25.05.2018;2.04
28.05.2018;0
29.05.2018;1.98
30.05.2018;2
31.05.2018;2.03
01.06.2018;2.06
04.06.2018;2.06
05.06.2018;2.05
06.06.2018;2.06
07.06.2018;2.08
08.06.2018;2.06
11.06.2018;2.08
12.06.2018;2.07
13.06.2018;2.09
14.06.2018;2.07
15.06.2018;2.08
18.06.2018;2.08
19.06.2018;2.07
20.06.2018;2.06
21.06.2018;2.05
22.06.2018;2.07
25.06.2018;2.06
26.06.2018;2.07
27.06.2018;2.07
28.06.2018;2.07
29.06.2018;2.06
02.07.2018;2.07
03.07.2018;2.08
04.07.2018;0
05.07.2018;2.1
06.07.2018;2.08
09.07.2018;2.1
10.07.2018;2.09
11.07.2018;2.07
12.07.2018;2.06
13.07.2018;2.07
16.07.2018;2.05
17.07.2018;2.03
18.07.2018;2.03
19.07.2018;2.01
20.07.2018;2.02
23.07.2018;2.01
24.07.2018;2
25.07.2018;2.01
26.07.2018;2
27.07.2018;2
30.07.2018;2.01
31.07.2018;2
01.08.2018;2
02.08.2018;1.99
03.08.2018;2
06.08.2018;1.98
07.08.2018;2
08.08.2018;1.98
09.08.2018;1.97
10.08.2018;1.98
13.08.2018;1.99
14.08.2018;1.99
15.08.2018;1.97
16.08.2018;1.97
17.08.2018;1.96
20.08.2018;1.95
21.08.2018;1.97
22.08.2018;1.96
23.08.2018;1.99
24.08.2018;1.99
27.08.2018;2
28.08.2018;1.99
29.08.2018;2
30.08.2018;1.99
31.08.2018;1.98
03.09.2018;0
04.09.2018;1.99
05.09.2018;1.98
06.09.2018;1.97
07.09.2018;1.98
10.09.2018;1.98
11.09.2018;2.01
12.09.2018;2.02
13.09.2018;1.98
14.09.2018;2
17.09.2018;1.99
18.09.2018;2.01
19.09.2018;2.02
20.09.2018;2.02
21.09.2018;2.02
24.09.2018;2.03
25.09.2018;2.05
26.09.2018;2.04
27.09.2018;2.04
28.09.2018;2.03
01.10.2018;2.04
02.10.2018;2.03
03.10.2018;2.07
04.10.2018;2.06
05.10.2018;2.05
08.10.2018;0
09.10.2018;2.05
10.10.2018;2.04
11.10.2018;1.99
12.10.2018;1.99
15.10.2018;2
16.10.2018;2.01
17.10.2018;2
18.10.2018;1.99
19.10.2018;1.98
22.10.2018;1.98
23.10.2018;1.94
24.10.2018;1.93
25.10.2018;1.91
26.10.2018;1.93
29.10.2018;1.92
30.10.2018;1.91
31.10.2018;1.9
01.11.2018;1.88
02.11.2018;1.91
05.11.2018;1.91
06.11.2018;1.92
07.11.2018;1.93
08.11.2018;1.92
09.11.2018;1.9
12.11.2018;0
13.11.2018;1.88
14.11.2018;1.85
15.11.2018;1.85
16.11.2018;1.88
19.11.2018;1.85
20.11.2018;1.82
21.11.2018;1.81
22.11.2018;0
23.11.2018;1.77
26.11.2018;1.78
27.11.2018;1.73
28.11.2018;1.74
29.11.2018;1.79
30.11.2018;1.77
03.12.2018;1.76
04.12.2018;1.74
05.12.2018;0
06.12.2018;1.69
07.12.2018;1.68
10.12.2018;1.65
11.12.2018;1.62
